path_img,punto_3_X,punto_3_Y,punto_4_X,punto_4_Y,punto_8_X,punto_8_Y,punto_9_X,punto_9_Y
50.jpg,1358.5,1031.5,1925.5,1049.5,1805.5,1724.5,1055.5,1502.5
51.jpg,1467.5,1207.5,2011.5,1291.5,1751.5,1959.5,1127.5,1463.5
52.jpg,1439.5,1027.5,1971.5,963.5,1875.5,1651.5,1191.5,1335.5
54.jpg,1363.5,1139.5,1911.5,1127.5,1819.5,1743.5,1147.5,1495.5
55.jpg,1403.5,1155.5,1939.5,1203.5,1735.5,1859.5,1119.5,1431.5
56.jpg,1467.5,1139.5,2067.5,1143.5,1935.5,1831.5,1119.5,1499.5
57.jpg,1399.5,995.5,1915.5,927.5,1927.5,1607.5,1139.5,1367.5
58.jpg,1535.5,1171.5,2027.5,1183.5,1755.5,1799.5,1111.5,1411.5
59.jpg,1431.5,1135.5,1979.5,1103.5,1763.5,1707.5,1139.5,1431.5
60.jpg,1431.5,1091.5,2015.5,1015.5,1827.5,1667.5,1159.5,1415.5
61.jpg,1515.5,1167.5,2187.5,1131.5,2007.5,1831.5,1283.5,1551.5
63.jpg,1463.5,1083.5,2023.5,1023.5,1919.5,1771.5,1255.5,1387.5
64.jpg,1391.5,1095.5,2027.5,915.5,2023.5,1647.5,1235.5,1415.5
65.jpg,1391.5,1091.5,2019.5,1123.5,1803.5,1767.5,1107.5,1395.5
66.jpg,1487.5,1135.5,2087.5,1187.5,1843.5,1851.5,1167.5,1419.5
67.jpg,1435.5,1155.5,1943.5,1155.5,1763.5,1731.5,1127.5,1379.5
68.jpg,1427.5,1111.5,1983.5,1095.5,1863.5,1723.5,1175.5,1467.5
69.jpg,1395.5,1115.5,1959.5,1171.5,1839.5,1727.5,1143.5,1391.5
70.jpg,1310.5,1037.5,1721.5,1037.5,1703.5,1547.5,1085.5,1280.5
71.jpg,1459.5,1211.5,1999.5,1175.5,1891.5,1863.5,1179.5,1495.5
72.jpg,1475.5,1091.5,2043.5,1027.5,1963.5,1747.5,1203.5,1383.5
73.jpg,1435.5,1075.5,1983.5,1007.5,1883.5,1759.5,1195.5,1503.5
74.jpg,1479.5,1063.5,2027.5,1019.5,1907.5,1639.5,1251.5,1399.5
75.jpg,516.833,411.5,730.167,434.167,684.833,650.167,408.833,546.167
76.jpg,1483.5,1147.5,2067.5,1051.5,1963.5,1823.5,1175.5,1531.5
77.jpg,1310.5,1037.5,1817.5,1016.5,1682.5,1592.5,1007.5,1277.5
78.jpg,1459.5,1187.5,2031.5,1235.5,1867.5,2027.5,1055.5,1651.5
79.jpg,1575.5,1127.5,2195.5,1107.5,2087.5,1891.5,1183.5,1647.5
80.jpg,1435.5,1095.5,2039.5,1051.5,1939.5,1711.5,1175.5,1391.5
81.jpg,1463.5,1087.5,2035.5,1115.5,1903.5,1799.5,1131.5,1363.5
82.jpg,1523.5,1111.5,1995.5,1035.5,2015.5,1747.5,1231.5,1467.5
83.jpg,1443.5,1135.5,2023.5,975.5,1935.5,1767.5,1167.5,1471.5
84.jpg,1523.5,1159.5,2123.5,1175.5,1999.5,1815.5,1183.5,1499.5
85.jpg,1427.5,1163.5,1983.5,1219.5,1779.5,1783.5,1075.5,1419.5
86.jpg,1511.5,1123.5,2051.5,1015.5,1987.5,1787.5,1211.5,1495.5
87.jpg,1364.5,1100.5,1865.5,1121.5,1766.5,1700.5,1076.5,1382.5
88.jpg,1467.5,967.5,2035.5,955.5,1955.5,1683.5,1187.5,1371.5
89.jpg,1447.5,1219.5,1995.5,1287.5,1739.5,1923.5,1067.5,1519.5
90.jpg,1439.5,1155.5,2031.5,1203.5,1883.5,1839.5,1135.5,1519.5
91.jpg,1347.5,1203.5,1879.5,1323.5,1583.5,1839.5,1027.5,1407.5
92.jpg,1447.5,1171.5,2039.5,1211.5,1903.5,1847.5,1135.5,1527.5
93.jpg,1347.5,1199.5,1875.5,1323.5,1595.5,1843.5,1027.5,1411.5
94.jpg,1435.5,1139.5,1963.5,1103.5,1807.5,1671.5,1159.5,1415.5
95.jpg,1487.5,1251.5,2083.5,1263.5,1947.5,1955.5,1183.5,1487.5
96.jpg,1447.5,1079.5,1907.5,991.5,1891.5,1731.5,1171.5,1447.5
97.jpg,1211.5,999.5,1679.5,999.5,1539.5,1531.5,1023.5,1271.5
98.jpg,1431.5,1183.5,1995.5,1147.5,1907.5,1739.5,1203.5,1495.5
99.jpg,1303.5,1087.5,1815.5,1183.5,1595.5,1663.5,1023.5,1367.5
102.jpg,1527.5,1159.5,2035.5,1099.5,1899.5,1811.5,1175.5,1511.5
103.jpg,1487.5,1163.5,2003.5,1199.5,1867.5,1903.5,1211.5,1511.5
104.jpg,1519.5,1071.5,2115.5,1059.5,1919.5,1831.5,1207.5,1411.5
105.jpg,938.5,875.5,1490.5,929.5,1256.5,1496.5,650.5,1133.5
106.jpg,1547.5,1247.5,2107.5,1347.5,1807.5,1983.5,1139.5,1507.5
107.jpg,1459.5,1095.5,2003.5,1127.5,1851.5,1783.5,1135.5,1371.5
108.jpg,1475.5,1151.5,2083.5,1159.5,1903.5,1875.5,1207.5,1555.5
109.jpg,1495.5,1047.5,1991.5,947.5,2127.5,1535.5,1179.5,1419.5
110.jpg,1443.5,1067.5,2011.5,1039.5,1943.5,1691.5,1211.5,1447.5
111.jpg,806.5,758.5,1286.5,734.5,1184.5,1361.5,461.5,1088.5
112.jpg,1455.5,1199.5,2055.5,1135.5,1871.5,1931.5,1171.5,1571.5
113.jpg,1567.5,1063.5,2119.5,1027.5,2103.5,1723.5,1319.5,1479.5
114.jpg,1247.5,971.5,1711.5,975.5,1563.5,1547.5,983.5,1239.5
115.jpg,1523.5,1051.5,2067.5,963.5,1907.5,1751.5,1203.5,1463.5
116.jpg,1527.5,1071.5,2083.5,1039.5,1851.5,1807.5,1171.5,1479.5
117.jpg,1383.5,967.5,1895.5,915.5,1803.5,1507.5,1131.5,1351.5
119.jpg,1343.5,1091.5,1855.5,999.5,1755.5,1659.5,1107.5,1355.5
120.jpg,1471.5,1175.5,1959.5,1163.5,1895.5,1731.5,1151.5,1431.5
121.jpg,1443.5,1039.5,1999.5,983.5,1807.5,1639.5,1155.5,1355.5
122.jpg,1475.5,1199.5,1975.5,1259.5,1767.5,1883.5,1119.5,1435.5
123.jpg,1487.5,1015.5,2035.5,951.5,2015.5,1607.5,1219.5,1415.5
124.jpg,1411.5,1187.5,1895.5,1167.5,1659.5,1803.5,1111.5,1363.5
125.jpg,1507.5,1111.5,2095.5,1083.5,1999.5,1831.5,1175.5,1535.5
127.jpg,1451.5,1159.5,1983.5,1187.5,1799.5,1839.5,1091.5,1419.5
128.jpg,1587.5,1195.5,2251.5,1099.5,2163.5,1927.5,1283.5,1599.5
129.jpg,531.5,410.167,758.167,396.833,720.833,636.833,427.5,518.167
130.jpg,1387.5,991.5,1975.5,1007.5,1727.5,1727.5,1183.5,1315.5
131.jpg,1431.5,1139.5,2047.5,1191.5,1911.5,1919.5,1147.5,1535.5
132.jpg,1475.5,1119.5,1927.5,1107.5,1615.5,1799.5,1007.5,1411.5
133.jpg,1447.5,1075.5,1999.5,1083.5,1775.5,1727.5,1119.5,1383.5
134.jpg,1475.5,1111.5,2051.5,1127.5,1919.5,1799.5,1147.5,1403.5
135.jpg,1483.5,1031.5,2019.5,971.5,1979.5,1627.5,1243.5,1379.5
136.jpg,1531.5,1139.5,2207.5,1183.5,1903.5,1983.5,1155.5,1579.5
137.jpg,1463.5,1143.5,1975.5,1143.5,1703.5,1811.5,1143.5,1375.5
138.jpg,1483.5,1163.5,2083.5,1151.5,1991.5,1919.5,1151.5,1587.5
139.jpg,1403.5,1047.5,1931.5,1055.5,1739.5,1659.5,1127.5,1299.5
140.jpg,385.5,255.5,522.5,238.5,504.5,430.5,314.5,341.5
141.jpg,1523.5,1031.5,2111.5,979.5,2031.5,1671.5,1251.5,1423.5
142.jpg,1099.5,1115.5,1647.5,1111.5,1483.5,1875.5,759.5,1431.5
143.jpg,1291.5,1039.5,1911.5,1031.5,1827.5,1747.5,1015.5,1479.5
144.jpg,863.5,872.5,1394.5,872.5,1166.5,1625.5,551.5,1238.5
145.jpg,881.5,881.5,1436.5,941.5,1256.5,1514.5,566.5,1154.5
146.jpg,1271.5,1155.5,1851.5,1211.5,1643.5,1895.5,963.5,1471.5
147.jpg,1219.5,1175.5,1803.5,1239.5,1555.5,1931.5,887.5,1455.5
148.jpg,1088.5,908.5,1601.5,836.5,1436.5,1466.5,830.5,1211.5
149.jpg,1239.5,1071.5,1823.5,939.5,1775.5,1715.5,911.5,1495.5
150.jpg,947.5,794.5,1445.5,845.5,1214.5,1400.5,626.5,1061.5
151.jpg,788.5,758.5,1313.5,785.5,1085.5,1421.5,473.5,1013.5
152.jpg,1151.5,1087.5,1763.5,1007.5,1635.5,1667.5,907.5,1431.5
153.jpg,1004.5,869.5,1580.5,839.5,1463.5,1484.5,755.5,1139.5
154.jpg,1121.5,962.5,1559.5,902.5,1580.5,1610.5,824.5,1304.5
155.jpg,749.5,734.5,1322.5,725.5,1208.5,1325.5,476.5,1034.5
156.jpg,1135.5,1035.5,1775.5,1063.5,1607.5,1863.5,791.5,1423.5
157.jpg,1191.5,1111.5,1787.5,1051.5,1635.5,1795.5,887.5,1411.5
158.jpg,731.5,812.5,1256.5,764.5,1127.5,1406.5,434.5,1112.5
159.jpg,833.5,857.5,1367.5,800.5,1256.5,1448.5,590.5,1160.5
160.jpg,1283.5,1207.5,1859.5,1199.5,1687.5,1851.5,947.5,1523.5
161.jpg,1219.5,1135.5,1779.5,1143.5,1671.5,1851.5,855.5,1515.5
162.jpg,767.5,788.5,1358.5,758.5,1214.5,1418.5,527.5,1145.5
163.jpg,863.5,875.5,1457.5,845.5,1337.5,1628.5,641.5,1295.5
164.jpg,1001.5,1037.5,1520.5,944.5,1415.5,1634.5,674.5,1340.5
165.jpg,1299.5,1179.5,1863.5,1147.5,1739.5,1895.5,943.5,1559.5
166.jpg,1121.5,1064.5,1703.5,1094.5,1526.5,1688.5,845.5,1301.5
167.jpg,1178.5,1154.5,1739.5,1148.5,1499.5,1709.5,854.5,1391.5
168.jpg,971.5,917.5,1538.5,875.5,1349.5,1484.5,662.5,1202.5
169.jpg,971.5,986.5,1508.5,932.5,1304.5,1610.5,539.5,1301.5
170.jpg,935.5,956.5,1535.5,941.5,1340.5,1628.5,656.5,1229.5
171.jpg,878.5,884.5,1559.5,815.5,1454.5,1559.5,656.5,1295.5
172.jpg,1526.5,1091.5,2159.5,1040.5,2057.5,1799.5,1229.5,1490.5
173.jpg,1502.5,1109.5,2120.5,1058.5,1970.5,1823.5,1193.5,1487.5
175.jpg,1375.876,1247.012,1883.106,1271.688,1833.754,1902.298,1123.631,1606.185
176.jpg,1411.519,1241.528,1880.364,1175.725,1800.852,1732.307,1175.725,1485.547
177.jpg,1397.81,1249.754,1888.589,1216.852,1847.462,1883.106,1129.115,1693.923
178.jpg,1340.232,1236.045,1869.397,1227.819,1726.824,1820.045,1068.796,1496.514
179.jpg,1337.491,1241.528,1866.655,1230.561,1721.34,1820.045,1082.505,1501.998
180.jpg,1615.037,1204.116,2158.24,1147.826,2054.103,1871.158,1305.439,1530.601
181.jpg,747.083,1153.427,1267.922,1061.382,1267.922,1746.105,545.034,1514.871
182.jpg,2027.211,1640.464,2674.199,1546.488,2580.223,2399.5,1723.596,2085.042
183.jpg,1601.377,1263.547,2091.23,1283.254,2029.295,1843.488,1373.342,1559.148
184.jpg,2005.524,1629.62,2648.897,1672.994,2567.5,2399.5,1727.5,2027.5
185.jpg,380.683,517.641,592.345,487.951,571.275,752.289,285.866,629.697
186.jpg,1626.295,1274.479,2121.651,1266.036,2048.474,1767.021,1375.802,1564.375
187.jpg,1632.345,1353.635,2209.471,1370.526,2127.828,1942.022,1387.418,1697.095
188.jpg,1530.996,1319.852,2125.013,1288.884,2079.969,1896.978,1353.635,1685.834
189.jpg,661.572,857.096,1097.145,822.25,1019.71,1408.822,481.535,1116.504
190.jpg,1559.148,1359.265,2051.817,1325.482,1961.729,1896.978,1353.635,1590.116
191.jpg,1589.706,1164.713,2093.506,1105.608,1913.376,1961.223,1364.544,1544.674
192.jpg,1600.964,1153.455,2087.877,1108.422,1913.376,1958.409,1364.544,1555.932
193.jpg,1326.523,1304.589,1866.655,1279.913,1762.467,1894.073,1120.89,1622.636
194.jpg,586.289,532.103,890.256,513.601,850.608,842.678,463.38,682.765
195.jpg,1683.019,1393.048,2296.743,1319.852,2217.917,2068.708,1418.386,1826.597
196.jpg,2074.199,1813.958,2779.018,1709.139,2728.416,2540.464,1738.054,2269.379
197.jpg,1665.763,1708.913,2326.293,1718.871,2060.753,2505.533,1357.073,2037.519
198.jpg,568.974,706.069,904.933,671.419,856.724,1057.094,395.721,926.025
199.jpg,1146.677,1168.739,1708.01,1171.19,1553.582,1879.596,872.139,1494.753
200.jpg,1987.452,1701.91,2710.343,1705.524,2612.753,2526.006,1694.681,2150.103
201.jpg,1645.997,1080.277,2175.127,1023.987,2037.215,1707.916,1415.206,1463.052
202.jpg,1351.199,1425.228,1913.265,1332.007,1784.401,1968.101,1123.631,1702.148
203.jpg,1595.746,1356.45,2192.579,1314.221,2037.74,1992.697,1390.233,1705.541
204.jpg,1983.837,1701.91,2547.693,1615.163,2435.645,2309.139,1701.91,2070.584
205.jpg,1648.811,1223.818,2296.152,1206.931,2192.014,1899.304,1406.762,1676.956
206.jpg,1615.453,1474.691,2198.21,1429.647,2133.459,2071.523,1331.113,1843.488
207.jpg,1435.166,1010.326,1933.255,1020.093,1906.397,1623.17,1293.553,1393.659
208.jpg,2041.669,1730.825,2750.103,1629.62,2591.066,2395.885,1781.428,2160.946
209.jpg,1598.15,1257.592,2155.425,1201.302,2003.441,1837.384,1409.577,1570.004
210.jpg,1668.513,1257.592,2161.054,1232.261,2020.328,1809.239,1477.125,1550.303
211.jpg,647.757,932.08,1096.987,954.825,1040.122,1483.666,382.388,1252.417
212.jpg,2009.139,1738.054,2688.657,1763.355,2612.753,2572.994,1738.054,2153.717
213.jpg,418.476,288.423,612.815,280.295,571.435,511.581,350.494,399.263
214.jpg,1353.941,1392.326,1926.974,1449.904,1737.791,2047.613,1104.439,1710.373
215.jpg,1367.65,1348.458,1962.617,1334.749,1814.561,2022.937,1112.664,1721.34
216.jpg,1607.007,1418.386,2226.362,1381.787,2122.198,1992.697,1384.603,1736.509
217.jpg,1595.746,1409.94,2223.547,1376.157,2136.274,1987.066,1376.157,1742.139
218.jpg,1292.803,1647.979,2176.882,1678.864,1891.197,2833.185,860.415,2242.512
219.jpg,2052.512,1730.825,2717.572,1680.223,2533.235,2572.994,1788.657,2106.729
220.jpg,1915.163,1738.054,2609.139,1633.235,2442.874,2562.151,1665.765,2099.5
221.jpg,1998.295,1727.211,2732.03,1593.476,2605.524,2421.187,1774.199,2106.729
222.jpg,2001.91,1730.825,2750.103,1730.825,2572.994,2656.126,1719.982,2222.392
223.jpg,1758.607,1674.001,2537.69,1691.627,2361.427,2470.71,1466.01,2058.254
224.jpg,1070.779,1029.277,1776.319,969.617,1628.467,1752.974,749.136,1407.986
225.jpg,1340.232,1342.974,1962.617,1247.012,1940.683,1998.26,1219.594,1699.406
226.jpg,1904.319,1683.837,2641.669,1557.331,2489.861,2352.512,1691.066,2048.897
227.jpg,1617.851,1175.971,2135.724,1173.156,2062.546,1741.69,1418.02,1505.27
228.jpg,533.62,641.831,905.423,619.634,880.451,1024.732,418.472,840.218
229.jpg,1342.974,1348.458,1951.65,1279.913,1863.913,2088.739,1115.406,1811.819
230.jpg,1643.606,1283.254,2215.101,1190.35,2077.154,1899.793,1387.418,1646.421
231.jpg,1578.855,1311.406,2184.133,1302.96,2034.925,1896.978,1395.864,1637.975
232.jpg,1617.596,1705.728,2329.7,1723.354,2195.74,2435.458,1388.454,2082.931
233.jpg,1555.932,1223.818,2211.716,1170.342,1969.667,2090.691,1254.778,1620.666
234.jpg,2213.847,1746.162,3363.972,1688.894,3087.178,3139.674,1712.756,2361.789
235.jpg,1030.838,945.486,1590.369,919.406,1403.068,1746.847,789.007,1312.974
236.jpg,1629.109,1330.77,2228.603,1330.77,2155.425,2040.03,1372.988,1679.771
237.jpg,1340.232,1334.749,1921.491,1362.167,1809.077,1957.134,1093.472,1669.246
238.jpg,1310.073,1340.232,1924.232,1373.134,1800.852,1976.326,1082.505,1671.988
239.jpg,447.556,705.225,793.977,735.286,686.615,1123.22,300.113,908.496
240.jpg,1557.513,1910.5,2474.468,1817.182,2295.946,2973.519,1009.774,2539.385
241.jpg,933.303,990.768,1589.359,1029.078,1428.937,1606.12,746.542,1314.007
242.jpg,1024.605,921.357,1658.842,901.69,1484.304,1607.218,788.609,1272.891
243.jpg,764.606,782.044,1366.227,771.145,1202.743,1468.677,559.706,1104.653
244.jpg,2030.825,1705.524,2695.885,1676.608,2554.922,2424.801,1748.898,2113.958
245.jpg,1217.669,1141.697,1932.852,1131.218,1746.852,1862.12,919.021,1529.416
246.jpg,687.904,845.996,1334.283,819.981,1160.181,1438.344,437.757,1138.168
247.jpg,2038.054,1701.91,2721.187,1644.078,2558.536,2547.693,1842.874,2106.729
248.jpg,915.744,867.156,1503.437,874.097,1434.024,1637.634,564.055,1262.807
249.jpg,1635.16,1271.993,2248.884,1210.057,2189.764,1958.913,1435.277,1759.031
250.jpg,1643.606,1297.33,2181.318,1238.21,2046.186,1933.576,1381.787,1590.116
251.jpg,1409.26,1054.129,2052.26,1072.962,1952.716,1831.649,1172.506,1508.804
252.jpg,1157.416,1039.528,1783.528,966.176,1657.782,1626.345,950.458,1390.57
253.jpg,1157.416,1039.528,1783.528,966.176,1657.782,1626.345,950.458,1390.57
254.jpg,1111.754,1149.077,1723.866,1178.937,1614.383,1788.561,890.298,1502.411
255.jpg,1115.025,1147.395,1732.548,1174.786,1625.478,1782.348,868.514,1486.037
256.jpg,1637.975,1325.482,2189.764,1328.298,2063.078,1913.87,1384.603,1674.573
257.jpg,654.462,861.491,1081.693,838.906,1045.934,1341.42,468.137,1123.099
258.jpg,654.462,859.609,1081.693,837.024,1038.406,1345.184,471.901,1130.627
259.jpg,1321.04,1395.068,1902.298,1326.523,1781.66,2009.228,1096.214,1735.049
260.jpg,1595.746,1235.394,2130.644,1190.35,1989.881,1843.488,1378.972,1550.702
261.jpg,1705.728,1688.102,2319.124,1575.293,2192.214,2407.256,1367.303,2051.204
262.jpg,1657.682,1342.374,2277.037,1288.884,2150.351,1964.544,1426.831,1691.465
263.jpg,1340.232,1345.716,1921.491,1323.782,1778.918,2083.256,1134.599,1737.791
264.jpg,1334.749,1318.298,1943.425,1277.171,1844.721,2006.486,1120.89,1724.082
265.jpg,1536.23,1237.891,2110.393,1274.479,2023.143,1814.868,1409.577,1474.311
266.jpg,1609.823,1348.004,2186.949,1339.559,2037.74,2034.925,1348.004,1708.356
267.jpg,1712.779,1681.051,2442.508,1740.981,2220.417,2505.963,1363.777,2160.487
268.jpg,1758.607,1674.001,2410.781,1659.9,2255.669,2403.73,1441.333,2089.982
269.jpg,1604.192,1384.603,2234.808,1373.342,2096.861,2023.664,1393.048,1697.095
270.jpg,1592.521,1322.326,2104.764,1268.85,2059.732,1834.57,1358.915,1598.15
271.jpg,1367.65,1329.265,1990.035,1290.88,1948.908,1959.875,1115.406,1724.082
272.jpg,1604.192,1384.603,2234.808,1373.342,2096.861,2023.664,1393.048,1697.095
273.jpg,1561.561,1223.818,2116.022,1195.673,2009.07,1738.876,1378.617,1502.456
274.jpg,1561.561,1336.399,2169.498,1266.036,2023.143,1927.449,1353.286,1609.408
275.jpg,1652.051,1333.928,2293.928,1274.808,2164.427,2063.078,1457.799,1677.389
276.jpg,2012.753,1694.681,2732.03,1683.837,2652.512,2489.861,1705.524,2153.717
277.jpg,1378.617,1359.425,1981.81,1304.589,1822.786,2028.42,1079.763,1702.148
278.jpg,2038.054,1813.958,2826.006,1701.91,2688.657,2576.608,1835.645,2247.693
279.jpg,1702.726,1398.679,2313.635,1387.418,2206.655,2040.556,1376.157,1753.4
280.jpg,1702.203,1659.9,2319.124,1564.717,2206.315,2322.649,1430.757,2051.204
281.jpg,1652.051,1350.82,2296.743,1271.993,2195.395,2099.676,1407.125,1747.77
282.jpg,1225.078,764.458,1729.566,731.556,1641.829,1507.481,1019.444,1068.796
283.jpg,2718.768,2351.447,3897.482,2373.377,3628.845,3579.503,2154.081,3108.018
284.jpg,1654.44,1130.939,2237.047,1114.052,2096.32,1854.271,1395.504,1527.787
285.jpg,1146.65,1096.556,1705.197,1056.481,1532.373,1660.113,933.751,1364.559
286.jpg,1915.163,1694.681,2529.621,1597.09,2366.97,2435.645,1662.151,2038.054
287.jpg,1751.556,1695.152,2456.609,1670.475,2340.276,2393.155,1458.959,2142.861
288.jpg,562.175,685.84,920.804,664.199,831.147,1103.209,409.14,897.617
289.jpg,1334.749,1340.232,1916.007,1304.589,1811.819,1918.749,1109.922,1699.406
290.jpg,1762.132,1815.011,2502.438,1829.112,2364.952,2646.974,1402.555,2227.467
291.jpg,1694.28,1469.06,2308.004,1435.277,2189.764,2125.013,1384.603,1747.77
292.jpg,1683.019,1407.125,2231.993,1362.081,2105.306,2088.415,1390.233,1711.172
293.jpg,1987.452,1777.813,2685.042,1785.042,2576.608,2424.801,1766.97,2168.175
294.jpg,1776.233,1783.284,2530.64,1800.91,2470.71,2611.721,1402.555,2269.77
295.jpg,1573.224,1364.896,2254.515,1311.406,2203.84,1953.283,1421.201,1708.356
296.jpg,1214.767,1799.326,2099.298,1737.794,2033.919,3068.435,837.881,2233.9
297.jpg,1351.199,1362.167,1916.007,1342.974,1798.11,1957.134,1093.472,1644.57
298.jpg,1332.007,1288.138,1896.815,1274.43,1737.791,1869.397,1159.275,1532.157
299.jpg,1576.04,1328.298,2209.471,1291.699,2077.154,1964.544,1426.831,1592.931
300.jpg,556.791,678.918,845.965,633.998,843.157,1032.664,469.758,883.866
301.jpg,1550.336,1296.777,2234.354,1243.707,2148.852,2022.073,1293.829,1677.115
302.jpg,1334.749,1367.65,1888.589,1312.815,1820.045,1970.843,1137.34,1726.824
303.jpg,425.274,699.199,746.838,660.492,749.816,1035.65,306.177,873.38
304.jpg,1604.192,1390.233,2243.254,1336.743,2206.655,1964.544,1449.353,1691.465
305.jpg,1681.051,1645.798,2297.972,1631.697,2174.588,2287.396,1406.08,1977.173
306.jpg,473.285,663.384,803.765,661.922,746.735,1062.591,289.035,884.191
307.jpg,1648.811,1325.141,2256.748,1209.745,2116.022,1904.933,1406.762,1674.142
308.jpg,1514.104,1314.221,2099.676,1333.928,1919.5,2082.784,1274.808,1699.911
309.jpg,1980.223,1719.982,2677.813,1687.452,2547.693,2489.861,1709.139,2142.874
310.jpg,2103.115,1698.295,2800.705,1672.994,2659.741,2497.09,1723.596,2146.488
311.jpg,1488.42,1001.941,2131.162,884.007,2013.228,1656.477,1202.43,1394.073
312.jpg,476.612,676.882,852.117,641.54,762.291,1080.365,294.014,900.712
313.jpg,558.6,672.263,864.262,666.12,776.711,1022.469,486.409,870.406
314.jpg,1581.67,1291.699,2181.318,1263.547,2147.535,1891.348,1404.309,1657.682
315.jpg,1323.782,1247.012,1902.298,1197.66,1759.725,1817.303,1118.148,1493.772
316.jpg,590.875,827.804,1041.988,841.072,869.504,1341.466,361.528,1079.897
317.jpg,2019.982,1752.512,2703.115,1734.44,2583.837,2410.343,1777.813,2074.199
318.jpg,1595.746,1370.526,2096.861,1322.667,2006.773,1958.913,1367.711,1615.453
319.jpg,425.653,326.033,562.63,318.423,530.115,489.299,374.459,396.597
320.jpg,1351.199,808.326,1921.491,789.134,1778.918,1477.322,1134.599,1118.148
321.jpg,1414.26,1373.134,2025.678,1397.81,1902.298,2072.289,1181.209,1702.148
